0.110853
0.221706
0.332559
0.443412
0.554265
0.665118
0.775971
0.886824
0.997677
1.10853
1.219383
1.330236
1.441089
1.551942
1.662795
1.773648
1.884501
1.995354
2.106207
2.21706
2.327913
2.438766
2.549619
2.660472
2.771325
2.882178
2.993031
3.103884
3.214737
3.32559
3.4781355
3.630681
3.7832265
3.935772
4.0883175
4.240863
4.3934085
4.545954
4.6984995
4.851045
5.0035905
5.156136
5.3086815
5.461227
5.6137725
5.766318
5.9188635
6.071409
6.2239545
6.3765
6.4319265
6.487353
6.5427795
6.598206
6.6536325
6.709059
6.7644855
6.819912
6.8753385
6.930765
